Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
12700,8,4,4880.8,5,3,5,4.3,535,Loyal Customers,2,At Risk
12701,80,6,2417.74,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
12702,20,1,215.95,4,1,1,1.9,411,Recent Customers,3,Lost / Inactive
12703,71,4,990.63,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12704,7,8,1955.09,5,4,4,4.3,544,Champions,2,At Risk
12705,15,14,11694.72,5,5,5,5.0,555,Champions,2,At Risk
12707,292,1,603.42,2,1,3,2.0,213,Hibernating,0,VIP Customers
12708,30,18,5011.51,4,5,5,4.7,455,Champions,2,At Risk
12709,15,34,29421.6,5,5,5,5.0,555,Champions,2,At Risk
12710,97,3,1127.67,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12711,612,2,1317.7,1,2,4,2.4,124,Need Attention,1,Loyal Customers
12712,29,21,6604.33,4,5,5,4.7,455,Champions,2,At Risk
12713,1,1,839.4,5,1,3,2.9,513,Recent Customers,3,Lost / Inactive
12714,9,12,13883.64,5,5,5,5.0,555,Champions,2,At Risk
12715,106,1,293.26,3,1,2,1.95,312,Hibernating,0,VIP Customers
12716,4,2,1045.44,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
12717,151,3,1111.06,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12718,71,1,234.55,3,1,1,1.6,311,Promising,0,VIP Customers
12719,5,2,632.75,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
12720,3,30,7657.51,5,5,5,5.0,555,Champions,2,At Risk
12721,32,8,3954.95,4,4,5,4.35,445,Champions,2,At Risk
12722,85,4,988.98,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12723,4,5,712.02,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
12724,5,7,2280.75,5,4,4,4.3,544,Champions,2,At Risk
12725,371,4,2001.26,2,3,4,3.05,234,At Risk,1,Loyal Customers
12726,28,11,3976.5,4,5,5,4.7,455,Champions,2,At Risk
12727,11,10,5569.18,5,5,5,5.0,555,Champions,2,At Risk
12728,71,5,1045.77,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
12729,114,1,446.91,3,1,2,1.95,312,Hibernating,0,VIP Customers
12730,522,1,803.9,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
12731,24,17,25560.61,4,5,5,4.7,455,Champions,2,At Risk
12732,180,1,233.21,3,1,1,1.6,311,Promising,0,VIP Customers
12733,234,4,2424.87,2,3,4,3.05,234,At Risk,1,Loyal Customers
12734,353,3,633.55,2,3,3,2.7,233,At Risk,1,Loyal Customers
12735,315,2,763.3199999999999,2,2,3,2.35,223,Need Attention,0,VIP Customers
12736,333,1,218.75,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12737,499,2,29.9,1,2,1,1.35,121,Lost,0,VIP Customers
12738,372,1,152.29999999999998,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12739,78,4,2321.08,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
12740,64,1,427.6,3,1,2,1.95,312,Hibernating,3,Lost / Inactive
12741,529,2,251.02,1,2,1,1.35,121,Lost,0,VIP Customers
12742,626,1,1164.08,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
12743,134,2,540.15,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
12744,52,11,12936.14,4,5,5,4.7,455,Champions,2,At Risk
12745,487,3,738.8,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
12746,541,1,254.55,1,1,1,1.0,111,Lost,0,VIP Customers
12747,2,26,8831.48,5,5,5,5.0,555,Champions,2,At Risk
12748,1,336,48920.99,5,5,5,5.0,555,Champions,2,At Risk
12749,4,9,6797.31,5,5,5,5.0,555,Champions,2,At Risk
12750,129,1,275.88,3,1,2,1.95,312,Hibernating,0,VIP Customers
12751,445,1,270.27,1,1,1,1.0,111,Lost,0,VIP Customers
12752,81,1,4366.78,3,1,5,3.0,315,Hibernating,1,Loyal Customers
12753,23,6,21359.79,4,4,5,4.35,445,Champions,2,At Risk
12754,236,3,1223.7,2,3,4,3.05,234,At Risk,1,Loyal Customers
12755,281,11,1809.14,2,5,4,3.75,254,At Risk,1,Loyal Customers
12756,87,1,112.08,3,1,1,1.6,311,Promising,0,VIP Customers
12757,16,13,4182.19,5,5,5,5.0,555,Champions,2,At Risk
12758,117,7,9903.24,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
12759,52,8,4983.49,4,4,5,4.35,445,Champions,2,At Risk
12760,456,1,347.7,1,1,2,1.35,112,Lost,0,VIP Customers
12761,458,2,772.75,1,2,3,2.05,123,Need Attention,0,VIP Customers
12762,8,2,1807.17,5,2,4,3.6,524,Recent Customers,3,Lost / Inactive
12763,138,2,494.08,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
12764,317,1,1693.88,2,1,4,2.35,214,Hibernating,1,Loyal Customers
12765,472,6,1404.23,1,4,4,3.1,144,At Risk,1,Loyal Customers
12766,4,9,8558.97,5,5,5,5.0,555,Champions,2,At Risk
12767,376,1,953.9,2,1,3,2.0,213,Hibernating,0,VIP Customers
12768,451,1,168.69,1,1,1,1.0,111,Lost,0,VIP Customers
12769,239,1,1143.6,2,1,3,2.0,213,Hibernating,0,VIP Customers
12770,211,2,3246.45,2,2,5,3.05,225,Need Attention,1,Loyal Customers
12771,486,1,256.2,1,1,1,1.0,111,Lost,0,VIP Customers
12772,60,1,827.22,3,1,3,2.3,313,Hibernating,3,Lost / Inactive
12773,564,1,124.25,1,1,1,1.0,111,Lost,0,VIP Customers
12774,536,1,98.65,1,1,1,1.0,111,Lost,0,VIP Customers
12775,17,7,1686.55,5,4,4,4.3,544,Champions,3,Lost / Inactive
12776,668,1,42.45,1,1,1,1.0,111,Lost,0,VIP Customers
12777,458,1,517.45,1,1,2,1.35,112,Lost,0,VIP Customers
12778,20,9,1783.21,4,5,4,4.35,454,Champions,2,At Risk
12779,38,14,6478.91,4,5,5,4.7,455,Champions,2,At Risk
12780,599,1,337.35,1,1,2,1.35,112,Lost,0,VIP Customers
12781,64,2,801.69,3,2,3,2.6499999999999995,323,Potential Loyalists,3,Lost / Inactive
12782,5,11,4263.89,5,5,5,5.0,555,Champions,2,At Risk
12783,2,6,1494.3,5,4,4,4.3,544,Champions,3,Lost / Inactive
12784,9,3,1645.7,5,3,4,3.95,534,Loyal Customers,3,Lost / Inactive
12785,364,3,992.05,2,3,3,2.7,233,At Risk,1,Loyal Customers
12786,610,1,728.3000000000001,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
12787,10,4,858.98,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
12788,463,4,444.7,1,3,2,2.05,132,Need Attention,1,Loyal Customers
12789,65,3,238.2,3,3,1,2.3,331,Hibernating,3,Lost / Inactive
12790,192,2,587.7,2,2,2,2.0,222,Need Attention,0,VIP Customers
12791,374,6,746.53,2,4,3,3.05,243,At Risk,1,Loyal Customers
12792,257,2,774.81,2,2,3,2.35,223,Need Attention,1,Loyal Customers
12793,335,3,820.28,2,3,3,2.7,233,At Risk,1,Loyal Customers
12794,53,2,864.49,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
12795,19,1,378.28,5,1,2,2.55,512,Recent Customers,3,Lost / Inactive
12796,628,1,380.9,1,1,2,1.35,112,Lost,0,VIP Customers
12797,366,2,512.93,2,2,2,2.0,222,Need Attention,0,VIP Customers
12798,10,4,2017.73,5,3,4,3.95,534,Loyal Customers,3,Lost / Inactive
12799,529,1,217.35,1,1,1,1.0,111,Lost,0,VIP Customers
12800,470,3,545.1,1,3,2,2.05,132,Need Attention,0,VIP Customers
12801,501,1,896.57,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
12802,187,7,2399.18,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
12803,393,1,1092.56,2,1,3,2.0,213,Hibernating,0,VIP Customers
12804,466,2,325.37,1,2,2,1.7,122,Need Attention,0,VIP Customers
12805,382,4,1410.35,2,3,4,3.05,234,At Risk,1,Loyal Customers
12806,435,4,2222.21,1,3,4,2.75,134,At Risk,1,Loyal Customers
12807,383,1,278.25,2,1,2,1.65,212,Hibernating,0,VIP Customers
12808,37,5,763.65,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
12809,178,3,1533.84,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
12810,535,2,534.99,1,2,2,1.7,122,Need Attention,0,VIP Customers
12811,261,5,969.65,2,4,3,3.05,243,At Risk,1,Loyal Customers
12812,45,1,229.64,4,1,1,1.9,411,Recent Customers,3,Lost / Inactive
12813,502,3,1684.6,1,3,4,2.75,134,At Risk,1,Loyal Customers
12814,102,1,100.87,3,1,1,1.6,311,Promising,0,VIP Customers
12815,148,2,938.21,3,2,3,2.6499999999999995,323,Potential Loyalists,1,Loyal Customers
12816,96,2,470.05,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
12817,281,3,615.83,2,3,3,2.7,233,At Risk,1,Loyal Customers
12818,262,1,1230.23,2,1,4,2.35,214,Hibernating,0,VIP Customers
12819,458,1,544.36,1,1,2,1.35,112,Lost,0,VIP Customers
12820,3,11,2694.32,5,5,4,4.65,554,Champions,2,At Risk
12821,214,2,220.8,2,2,1,1.65,221,Hibernating,0,VIP Customers
12822,71,2,948.88,3,2,3,2.6499999999999995,323,Potential Loyalists,3,Lost / Inactive
12823,75,18,6501.5,3,5,5,4.4,355,Loyal Customers,2,At Risk
12824,60,1,397.12,3,1,2,1.95,312,Hibernating,3,Lost / Inactive
12825,521,2,510.63,1,2,2,1.7,122,Need Attention,0,VIP Customers
12826,3,12,2805.55,5,5,5,5.0,555,Champions,2,At Risk
12827,6,3,430.15,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
12828,3,6,1016.71,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
12829,337,3,356.3,2,3,2,2.35,232,Need Attention,0,VIP Customers
12830,38,6,4282.4,4,4,5,4.35,445,Champions,2,At Risk
12831,262,3,451.11,2,3,2,2.35,232,Need Attention,0,VIP Customers
12832,32,2,383.03,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
12833,145,1,417.38,3,1,2,1.95,312,Hibernating,0,VIP Customers
12834,283,1,312.38,2,1,2,1.65,212,Hibernating,0,VIP Customers
12835,428,41,5996.99,1,5,5,3.8,155,At Risk,2,At Risk
12836,59,15,6477.7300000000005,4,5,5,4.7,455,Champions,2,At Risk
12837,173,2,650.66,3,2,3,2.6499999999999995,323,Potential Loyalists,1,Loyal Customers
12838,34,10,2971.91,4,5,5,4.7,455,Champions,2,At Risk
12839,3,26,9627.12,5,5,5,5.0,555,Champions,2,At Risk
12840,144,7,4041.97,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
12841,5,40,6955.4,5,5,5,5.0,555,Champions,2,At Risk
12842,70,4,1867.94,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
12843,66,30,6369.67,3,5,5,4.4,355,Loyal Customers,2,At Risk
12844,29,4,648.6,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
12845,267,4,354.09000000000003,2,3,2,2.35,232,Need Attention,0,VIP Customers
12846,682,1,14.95,1,1,1,1.0,111,Lost,0,VIP Customers
12847,22,2,1615.8,4,2,4,3.3,424,Recent Customers,3,Lost / Inactive
12848,676,1,208.0,1,1,1,1.0,111,Lost,0,VIP Customers
12849,31,6,3035.4700000000003,4,4,5,4.35,445,Champions,2,At Risk
12850,446,1,330.0,1,1,2,1.35,112,Lost,0,VIP Customers
12851,97,2,280.62,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
12852,295,1,311.55,2,1,2,1.65,212,Hibernating,0,VIP Customers
12853,135,11,3907.5,3,5,5,4.4,355,Loyal Customers,1,Loyal Customers
12854,79,7,2966.9700000000003,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
12855,373,4,450.79,2,3,2,2.35,232,Need Attention,1,Loyal Customers
12856,8,6,2174.86,5,4,4,4.3,544,Champions,2,At Risk
12857,211,6,3688.0,2,4,5,3.75,245,At Risk,1,Loyal Customers
12858,383,1,142.27,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12859,459,1,575.1,1,1,2,1.35,112,Lost,0,VIP Customers
12860,693,1,54.22,1,1,1,1.0,111,Lost,0,VIP Customers
12861,620,1,68.25,1,1,1,1.0,111,Lost,0,VIP Customers
12862,426,2,983.22,1,2,3,2.05,123,Need Attention,1,Loyal Customers
12863,52,6,2792.55,4,4,4,4.0,444,Champions,1,Loyal Customers
12864,138,2,303.57,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
12865,26,4,3309.63,4,3,5,4.0,435,Loyal Customers,3,Lost / Inactive
12866,283,3,1229.3,2,3,4,3.05,234,At Risk,1,Loyal Customers
12867,26,13,7839.17,4,5,5,4.7,455,Champions,2,At Risk
12868,186,8,2043.76,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
12869,682,1,337.67,1,1,2,1.35,112,Lost,0,VIP Customers
12870,375,3,1565.9,2,3,4,3.05,234,At Risk,1,Loyal Customers
12871,84,3,744.02,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12872,327,12,3284.44,2,5,5,4.1,255,At Risk,1,Loyal Customers
12873,282,3,2027.3,2,3,4,3.05,234,At Risk,1,Loyal Customers
12874,385,2,948.17,2,2,3,2.35,223,Need Attention,1,Loyal Customers
12875,143,5,519.84,3,4,2,3.0,342,Potential Loyalists,1,Loyal Customers
12876,58,4,4068.69,4,3,5,4.0,435,Loyal Customers,1,Loyal Customers
12877,4,20,2978.1800000000003,5,5,5,5.0,555,Champions,2,At Risk
12878,236,2,854.99,2,2,3,2.35,223,Need Attention,1,Loyal Customers
12879,45,3,578.02,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
12880,382,2,640.13,2,2,3,2.35,223,Need Attention,0,VIP Customers
12881,276,1,117.95,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12882,9,2,1463.04,5,2,4,3.6,524,Recent Customers,3,Lost / Inactive
12883,25,4,701.47,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
12884,88,1,168.95,3,1,1,1.6,311,Promising,0,VIP Customers
12885,63,3,1169.22,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12886,68,2,1378.4,3,2,4,3.0,324,Potential Loyalists,3,Lost / Inactive
12887,384,1,222.4,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12888,214,2,354.12,2,2,2,2.0,222,Need Attention,0,VIP Customers
12889,381,4,385.46,2,3,2,2.35,232,Need Attention,0,VIP Customers
12890,24,2,707.62,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
12891,186,11,459.8,3,5,2,3.35,352,Potential Loyalists,1,Loyal Customers
12892,397,1,263.38,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12893,31,1,176.55,4,1,1,1.9,411,Recent Customers,3,Lost / Inactive
12894,575,1,152.35,1,1,1,1.0,111,Lost,0,VIP Customers
12895,42,2,372.8,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
12897,205,4,514.25,2,3,2,2.35,232,Need Attention,1,Loyal Customers
12898,464,2,296.21,1,2,2,1.7,122,Need Attention,0,VIP Customers
12899,414,1,356.4,1,1,2,1.35,112,Lost,0,VIP Customers
12900,422,1,340.33000000000004,1,1,2,1.35,112,Lost,0,VIP Customers
12901,9,28,7302.84,5,5,5,5.0,555,Champions,2,At Risk
12902,265,1,134.68,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12903,429,1,833.5300000000001,1,1,3,1.6999999999999995,113,Hibernating,0,VIP Customers
12904,18,2,496.06,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
12905,577,2,1016.42,1,2,3,2.05,123,Need Attention,1,Loyal Customers
12906,12,5,2919.81,5,4,5,4.65,545,Champions,3,Lost / Inactive
12907,396,2,498.91,2,2,2,2.0,222,Need Attention,0,VIP Customers
12908,176,5,426.24,3,4,2,3.0,342,Potential Loyalists,1,Loyal Customers
12909,40,8,2719.12,4,4,4,4.0,444,Champions,2,At Risk
12910,23,13,5756.2,4,5,5,4.7,455,Champions,2,At Risk
12911,552,1,1609.56,1,1,4,2.05,114,Hibernating,1,Loyal Customers
12912,3,5,1662.3,5,4,4,4.3,544,Champions,3,Lost / Inactive
12913,5,13,5936.34,5,5,5,5.0,555,Champions,2,At Risk
12914,401,1,223.98,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12915,149,4,975.1,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12916,139,7,4475.73,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
12917,128,6,4359.2,3,4,5,4.05,345,Loyal Customers,1,Loyal Customers
12918,626,1,14.95,1,1,1,1.0,111,Lost,0,VIP Customers
12919,8,6,1335.19,5,4,4,4.3,544,Champions,3,Lost / Inactive
12920,17,4,485.04,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
12921,9,74,35239.0,5,5,5,5.0,555,Champions,2,At Risk
12922,161,1,405.38,3,1,2,1.95,312,Hibernating,0,VIP Customers
12923,64,3,771.0600000000001,3,3,3,3.0,333,Loyal Customers,3,Lost / Inactive
12924,88,12,2192.2000000000003,3,5,4,4.05,354,Loyal Customers,1,Loyal Customers
12925,5,3,733.12,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
12926,411,4,1520.45,1,3,4,2.75,134,At Risk,1,Loyal Customers
12927,395,1,195.31,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12928,35,12,4312.09,4,5,5,4.7,455,Champions,2,At Risk
12929,312,1,117.85,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12930,78,2,415.8,3,2,2,2.3,322,Potential Loyalists,3,Lost / Inactive
12931,22,57,44341.02,4,5,5,4.7,455,Champions,2,At Risk
12932,539,8,1698.56,1,4,4,3.1,144,At Risk,1,Loyal Customers
12933,24,8,1660.15,4,4,4,4.0,444,Champions,2,At Risk
12934,737,1,116.65,1,1,1,1.0,111,Lost,0,VIP Customers
12935,2,15,4251.06,5,5,5,5.0,555,Champions,2,At Risk
12936,17,4,1063.9,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
12937,15,9,3097.61,5,5,5,5.0,555,Champions,2,At Risk
12938,26,1,114.14,4,1,1,1.9,411,Recent Customers,3,Lost / Inactive
12939,64,20,21098.94,3,5,5,4.4,355,Loyal Customers,2,At Risk
12940,55,2,899.49,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
12941,724,1,377.49,1,1,2,1.35,112,Lost,0,VIP Customers
12942,131,3,673.6,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
12943,558,2,491.5,1,2,2,1.7,122,Need Attention,0,VIP Customers
12944,36,2,604.51,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
12945,288,2,900.11,2,2,3,2.35,223,Need Attention,1,Loyal Customers
12946,437,1,324.45,1,1,2,1.35,112,Lost,0,VIP Customers
12947,144,6,1513.57,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
12948,16,9,2317.43,5,5,4,4.65,554,Champions,2,At Risk
12949,31,22,15534.7,4,5,5,4.7,455,Champions,2,At Risk
12950,2,3,1802.68,5,3,4,3.95,534,Loyal Customers,3,Lost / Inactive
12951,9,15,3209.7200000000003,5,5,5,5.0,555,Champions,2,At Risk
12952,6,4,1379.79,5,3,4,3.95,534,Loyal Customers,3,Lost / Inactive
12953,10,2,818.76,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
12954,639,1,162.45,1,1,1,1.0,111,Lost,0,VIP Customers
12955,1,11,4777.56,5,5,5,5.0,555,Champions,2,At Risk
12956,306,4,519.89,2,3,2,2.35,232,Need Attention,1,Loyal Customers
12957,10,13,8700.77,5,5,5,5.0,555,Champions,2,At Risk
12958,400,2,467.34,2,2,2,2.0,222,Need Attention,0,VIP Customers
12959,484,1,149.95,1,1,1,1.0,111,Lost,0,VIP Customers
12960,414,4,1322.19,1,3,4,2.75,134,At Risk,1,Loyal Customers
12961,379,1,211.99,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
12962,7,2,266.39,5,2,1,2.5500000000000003,521,Recent Customers,3,Lost / Inactive
12963,8,12,3235.79,5,5,5,5.0,555,Champions,2,At Risk
12964,437,1,132.24,1,1,1,1.0,111,Lost,0,VIP Customers
12965,89,1,769.8100000000001,3,1,3,2.3,313,Hibernating,3,Lost / Inactive
12966,10,1,160.18,5,1,1,2.2,511,Recent Customers,3,Lost / Inactive
12967,358,3,2638.52,2,3,4,3.05,234,At Risk,1,Loyal Customers
12968,112,1,135.95,3,1,1,1.6,311,Promising,0,VIP Customers
12969,603,1,122.45,1,1,1,1.0,111,Lost,0,VIP Customers
12970,7,10,1454.33,5,5,4,4.65,554,Champions,2,At Risk
12971,4,116,14829.92,5,5,5,5.0,555,Champions,2,At Risk
12972,414,4,1164.0,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
12973,414,1,125.45,1,1,1,1.0,111,Lost,0,VIP Customers
12974,198,2,403.95,2,2,2,2.0,222,Need Attention,0,VIP Customers
12975,437,6,2079.09,1,4,4,3.1,144,At Risk,1,Loyal Customers
12976,212,8,3161.66,2,4,5,3.75,245,At Risk,1,Loyal Customers
12977,156,4,397.78,3,3,2,2.6499999999999995,332,Potential Loyalists,1,Loyal Customers
12978,385,5,2509.78,2,4,4,3.4,244,At Risk,1,Loyal Customers
12979,729,1,516.58,1,1,2,1.35,112,Lost,0,VIP Customers
12980,158,21,10205.78,3,5,5,4.4,355,Loyal Customers,2,At Risk
12981,30,2,372.22,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
12982,243,8,2755.13,2,4,4,3.4,244,At Risk,1,Loyal Customers
12983,598,1,494.88,1,1,2,1.35,112,Lost,0,VIP Customers
12984,19,1,97.5,5,1,1,2.2,511,Recent Customers,3,Lost / Inactive
12985,1,2,1292.78,5,2,4,3.6,524,Recent Customers,3,Lost / Inactive
12986,429,10,2729.84,1,5,4,3.45,154,At Risk,1,Loyal Customers
12987,74,5,1277.21,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
12988,292,1,505.82,2,1,2,1.65,212,Hibernating,0,VIP Customers
12989,3,33,10344.15,5,5,5,5.0,555,Champions,2,At Risk
12990,31,7,955.5,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
12991,23,3,742.22,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
12992,725,1,93.35,1,1,1,1.0,111,Lost,0,VIP Customers
12993,23,8,1259.63,4,4,4,4.0,444,Champions,3,Lost / Inactive
12994,4,3,974.42,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
12995,85,1,211.32,3,1,1,1.6,311,Promising,0,VIP Customers
12996,376,1,355.5,2,1,2,1.65,212,Hibernating,0,VIP Customers
12997,22,8,2107.67,4,4,4,4.0,444,Champions,2,At Risk
12998,493,3,932.27,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
12999,196,3,455.88,2,3,2,2.35,232,Need Attention,1,Loyal Customers
13000,107,4,1040.66,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
13001,4,33,23804.61,5,5,5,5.0,555,Champions,2,At Risk
13002,318,3,414.13,2,3,2,2.35,232,Need Attention,0,VIP Customers
13003,106,3,149.05,3,3,1,2.3,331,Hibernating,0,VIP Customers
13004,12,36,11679.89,5,5,5,5.0,555,Champions,2,At Risk
13005,174,4,999.68,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
13006,56,1,83.97,4,1,1,1.9,411,Recent Customers,0,VIP Customers
13007,580,1,175.25,1,1,1,1.0,111,Lost,0,VIP Customers
13008,323,3,612.13,2,3,3,2.7,233,At Risk,1,Loyal Customers
13009,673,1,234.0,1,1,1,1.0,111,Lost,0,VIP Customers
13010,374,2,330.12,2,2,2,2.0,222,Need Attention,0,VIP Customers
13011,372,1,50.55,2,1,1,1.2999999999999998,211,Hibernating,0,VIP Customers
13012,9,11,2957.83,5,5,5,5.0,555,Champions,2,At Risk
13013,1,29,11043.27,5,5,5,5.0,555,Champions,2,At Risk
13014,11,11,5381.08,5,5,5,5.0,555,Champions,2,At Risk
13015,53,11,6009.68,4,5,5,4.7,455,Champions,2,At Risk
13016,73,3,781.89,3,3,3,3.0,333,Loyal Customers,3,Lost / Inactive
13017,7,1,204.0,5,1,1,2.2,511,Recent Customers,3,Lost / Inactive
13018,16,35,9624.91,5,5,5,5.0,555,Champions,2,At Risk
13019,379,6,1229.95,2,4,4,3.4,244,At Risk,1,Loyal Customers
13020,563,2,618.96,1,2,3,2.05,123,Need Attention,0,VIP Customers
13021,4,17,4855.24,5,5,5,5.0,555,Champions,2,At Risk
13022,430,1,65.25,1,1,1,1.0,111,Lost,0,VIP Customers
13023,64,3,1426.43,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
13024,471,2,553.87,1,2,2,1.7,122,Need Attention,0,VIP Customers
13025,732,1,323.39,1,1,2,1.35,112,Lost,0,VIP Customers
13026,1,9,1746.04,5,5,4,4.65,554,Champions,2,At Risk
13027,114,19,4930.56,3,5,5,4.4,355,Loyal Customers,2,At Risk
13028,23,2,661.3199999999999,4,2,3,2.95,423,Recent Customers,3,Lost / Inactive
13029,31,5,1387.3,4,4,4,4.0,444,Champions,3,Lost / Inactive
13030,11,2,740.74,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
13031,407,5,3296.44,2,4,5,3.75,245,At Risk,1,Loyal Customers
13032,52,9,2805.96,4,5,5,4.7,455,Champions,2,At Risk
13033,357,2,220.55,2,2,1,1.65,221,Hibernating,0,VIP Customers
13034,55,3,756.82,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
13035,74,3,1364.2,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
13036,685,1,307.1,1,1,2,1.35,112,Lost,0,VIP Customers
13037,138,12,3894.95,3,5,5,4.4,355,Loyal Customers,1,Loyal Customers
13038,80,3,908.46,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
13039,584,4,1010.73,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
13040,9,2,676.99,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
13041,451,4,799.13,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
13042,598,3,1482.59,1,3,4,2.75,134,At Risk,1,Loyal Customers
13043,273,1,516.42,2,1,2,1.65,212,Hibernating,0,VIP Customers
13044,291,11,4846.25,2,5,5,4.1,255,At Risk,1,Loyal Customers
13045,99,3,808.9200000000001,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
13046,31,3,879.2,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
13047,32,24,8414.53,4,5,5,4.7,455,Champions,2,At Risk
13048,14,9,4050.25,5,5,5,5.0,555,Champions,2,At Risk
13049,64,4,1408.24,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
13050,15,35,11889.64,5,5,5,5.0,555,Champions,2,At Risk
13051,579,2,155.8,1,2,1,1.35,121,Lost,0,VIP Customers
13052,212,7,3104.33,2,4,5,3.75,245,At Risk,1,Loyal Customers
13053,622,1,127.65,1,1,1,1.0,111,Lost,0,VIP Customers
13055,78,4,2331.43,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
13056,551,1,207.48,1,1,1,1.0,111,Lost,0,VIP Customers
13057,530,3,709.59,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
13058,25,3,271.40000000000003,4,3,1,2.6,431,Hibernating,3,Lost / Inactive
